model,attack,epsilon,synset,class_name,n_samples,baseline_acc,adv_acc,acc_drop,normalized_drop,is_fragile
maxvit_t,pgd,0.01568627450980392,n02326432,hare,50,0.94,0.34,0.6,0.6383,0
maxvit_t,pgd,0.01568627450980392,n01530575,brambling,50,0.96,0.46,0.5,0.5208,0
maxvit_t,pgd,0.01568627450980392,n01629819,European_fire_salamander,50,0.98,0.6,0.38,0.3878,0
maxvit_t,pgd,0.03137254901960784,n02088094,Afghan_hound,50,0.98,0.12,0.86,0.8776,0
maxvit_t,pgd,0.03137254901960784,n04507155,umbrella,50,0.86,0.02,0.84,0.9767,1
maxvit_t,pgd,0.03137254901960784,n03763968,military_uniform,50,0.88,0.06,0.82,0.9318,1
maxvit_t,pgd,0.03137254901960784,n03938244,pillow,50,0.92,0.1,0.82,0.8913,1
maxvit_t,pgd,0.03137254901960784,n02086910,papillon,50,0.94,0.16,0.78,0.8298,0
maxvit_t,pgd,0.03137254901960784,n02326432,hare,50,0.94,0.16,0.78,0.8298,0
maxvit_t,pgd,0.03137254901960784,n03220513,dome,50,0.8,0.06,0.74,0.925,1
maxvit_t,pgd,0.03137254901960784,n04127249,safety_pin,50,0.8,0.08,0.72,0.9,1
maxvit_t,pgd,0.03137254901960784,n01530575,brambling,50,0.96,0.32,0.64,0.6667,0
maxvit_t,pgd,0.03137254901960784,n01629819,European_fire_salamander,50,0.98,0.4,0.58,0.5918,0
